Type,Subtype,Subset,Filter,Genotype,QQ.Field,QQ,METRIC.Recall,METRIC.Precision,METRIC.Frac_NA,METRIC.F1_Score,FP.gt,FP.al,Subset.Size,TRUTH.TOTAL,TRUTH.TOTAL.ti,TRUTH.TOTAL.tv,TRUTH.TOTAL.het,TRUTH.TOTAL.homalt,TRUTH.TOTAL.TiTv_ratio,TRUTH.TOTAL.het_hom_ratio,TRUTH.TP,TRUTH.TP.ti,TRUTH.TP.tv,TRUTH.TP.het,TRUTH.TP.homalt,TRUTH.TP.TiTv_ratio,TRUTH.TP.het_hom_ratio,TRUTH.FN,TRUTH.FN.ti,TRUTH.FN.tv,TRUTH.FN.het,TRUTH.FN.homalt,TRUTH.FN.TiTv_ratio,TRUTH.FN.het_hom_ratio,QUERY.TOTAL,QUERY.TOTAL.ti,QUERY.TOTAL.tv,QUERY.TOTAL.het,QUERY.TOTAL.homalt,QUERY.TOTAL.TiTv_ratio,QUERY.TOTAL.het_hom_ratio,QUERY.TP,QUERY.TP.ti,QUERY.TP.tv,QUERY.TP.het,QUERY.TP.homalt,QUERY.TP.TiTv_ratio,QUERY.TP.het_hom_ratio,QUERY.FP,QUERY.FP.ti,QUERY.FP.tv,QUERY.FP.het,QUERY.FP.homalt,QUERY.FP.TiTv_ratio,QUERY.FP.het_hom_ratio,QUERY.UNK,QUERY.UNK.ti,QUERY.UNK.tv,QUERY.UNK.het,QUERY.UNK.homalt,QUERY.UNK.TiTv_ratio,QUERY.UNK.het_hom_ratio,METRIC.Recall.Lower,METRIC.Recall.Upper,METRIC.Precision.Lower,METRIC.Precision.Upper,METRIC.Frac_NA.Lower,METRIC.Frac_NA.Upper
SNP,*,hgnc_genes_AP1S3,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1785.000000,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,0,0.000000,0.000000,0.000000,0.000000,,,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_AP2A2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,4656.000000,6,6.000000,0.000000,1.000000,5.000000,,0.2,6,6.000000,0.000000,1.000000,5.000000,,0.2,0,0.000000,0.000000,0.000000,0.000000,,,6,6.000000,0.000000,1.000000,5.000000,,0.2,6,6.000000,0.000000,1.000000,5.000000,,0.2,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.54074187356,1.0,0.54074187356,1.0,0.0,0.45925812644
SNP,*,hgnc_genes_AP3B1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,5838.000000,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_AP3M1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,5124.000000,4,2.000000,2.000000,4.000000,0.000000,1.0,,4,2.000000,2.000000,4.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,4,2.000000,2.000000,4.000000,0.000000,1.0,,4,2.000000,2.000000,4.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_AP3M2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3661.000000,7,6.000000,1.000000,7.000000,0.000000,6.0,,7,6.000000,1.000000,7.000000,0.000000,6.0,,0,0.000000,0.000000,0.000000,0.000000,,,7,6.000000,1.000000,7.000000,0.000000,6.0,,7,6.000000,1.000000,7.000000,0.000000,6.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.590383602775,1.0,0.590383602775,1.0,0.0,0.409616397225
SNP,*,hgnc_genes_AP3S1,PASS,*,QUAL,*,1.0,1.0,0.5,1.0,0,0,1730.000000,1,0.000000,1.000000,1.000000,0.000000,0.0,,1,0.000000,1.000000,1.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,2,1.000000,1.000000,2.000000,0.000000,1.0,,1,0.000000,1.000000,1.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,1.0
SNP,*,hgnc_genes_AP4B1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2742.000000,2,2.000000,0.000000,2.000000,0.000000,,,2,2.000000,0.000000,2.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,2,2.000000,0.000000,2.000000,0.000000,,,2,2.000000,0.000000,2.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_AP4E1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,6758.000000,4,4.000000,0.000000,4.000000,0.000000,,,4,4.000000,0.000000,4.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,4,4.000000,0.000000,4.000000,0.000000,,,4,4.000000,0.000000,4.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_AP4M1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1836.000000,1,0.000000,1.000000,1.000000,0.000000,0.0,,1,0.000000,1.000000,1.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,1,0.000000,1.000000,1.000000,0.000000,0.0,,1,0.000000,1.000000,1.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_AP4S1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2256.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_AP5B1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,4811.000000,3,0.000000,3.000000,2.000000,1.000000,0.0,2.0,3,0.000000,3.000000,2.000000,1.000000,0.0,2.0,0,0.000000,0.000000,0.000000,0.000000,,,3,0.000000,3.000000,2.000000,1.000000,0.0,2.0,3,0.000000,3.000000,2.000000,1.000000,0.0,2.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_APAF1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,5444.000000,2,0.000000,2.000000,2.000000,0.000000,0.0,,2,0.000000,2.000000,2.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,2,0.000000,2.000000,2.000000,0.000000,0.0,,2,0.000000,2.000000,2.000000,0.000000,0.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APBA2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3635.000000,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APBA3,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2075.000000,4,4.000000,0.000000,2.000000,2.000000,,1.0,4,4.000000,0.000000,2.000000,2.000000,,1.0,0,0.000000,0.000000,0.000000,0.000000,,,4,4.000000,0.000000,2.000000,2.000000,,1.0,4,4.000000,0.000000,2.000000,2.000000,,1.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APBB1IP,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2771.000000,4,1.000000,3.000000,4.000000,0.000000,0.333333333333,,4,1.000000,3.000000,4.000000,0.000000,0.333333333333,,0,0.000000,0.000000,0.000000,0.000000,,,4,1.000000,3.000000,4.000000,0.000000,0.333333333333,,4,1.000000,3.000000,4.000000,0.000000,0.333333333333,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APBB2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3592.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APBB3,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1810.000000,2,2.000000,0.000000,0.000000,2.000000,,0.0,2,2.000000,0.000000,0.000000,2.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,2,2.000000,0.000000,0.000000,2.000000,,0.0,2,2.000000,0.000000,0.000000,2.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APC,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,10701.000000,10,7.000000,3.000000,9.000000,1.000000,2.33333333333,9.0,10,7.000000,3.000000,9.000000,1.000000,2.33333333333,9.0,0,0.000000,0.000000,0.000000,0.000000,,,10,7.000000,3.000000,9.000000,1.000000,2.33333333333,9.0,10,7.000000,3.000000,9.000000,1.000000,2.33333333333,9.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.691502892181,1.0,0.691502892181,1.0,0.0,0.308497107819
SNP,*,hgnc_genes_APC2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,10151.000000,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APCDD1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3809.000000,13,9.000000,4.000000,6.000000,7.000000,2.25,0.857142857143,13,9.000000,4.000000,6.000000,7.000000,2.25,0.857142857143,0,0.000000,0.000000,0.000000,0.000000,,,13,9.000000,4.000000,6.000000,7.000000,2.25,0.857142857143,13,9.000000,4.000000,6.000000,7.000000,2.25,0.857142857143,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.752947362,1.0,0.752947362,1.0,0.0,0.247052638
SNP,*,hgnc_genes_APCDD1L,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3426.000000,3,3.000000,0.000000,3.000000,0.000000,,,3,3.000000,0.000000,3.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,3,3.000000,0.000000,3.000000,0.000000,,,3,3.000000,0.000000,3.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_APCS,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,926.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APELA,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2602.000000,4,3.000000,1.000000,2.000000,2.000000,3.0,1.0,4,3.000000,1.000000,2.000000,2.000000,3.0,1.0,0,0.000000,0.000000,0.000000,0.000000,,,4,3.000000,1.000000,2.000000,2.000000,3.0,1.0,4,3.000000,1.000000,2.000000,2.000000,3.0,1.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APEX1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1484.000000,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,1,0.000000,1.000000,0.000000,1.000000,0.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APEX2,PASS,*,QUAL,*,0.0,0.0,0.0,,1,0,3245.000000,1,1.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0.0,0.975,0.0,0.975,0.0,0.975
SNP,*,hgnc_genes_APH1B,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,4189.000000,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,0,0.000000,0.000000,0.000000,0.000000,,,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APIP,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1366.000000,6,5.000000,1.000000,0.000000,6.000000,5.0,0.0,6,5.000000,1.000000,0.000000,6.000000,5.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,6,5.000000,1.000000,0.000000,6.000000,5.0,0.0,6,5.000000,1.000000,0.000000,6.000000,5.0,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.54074187356,1.0,0.54074187356,1.0,0.0,0.45925812644
SNP,*,hgnc_genes_APITD1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,896.000000,1,1.000000,0.000000,0.000000,1.000000,,0.0,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APITD1-CORT,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1469.000000,3,3.000000,0.000000,0.000000,3.000000,,0.0,3,3.000000,0.000000,0.000000,3.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,3,3.000000,0.000000,0.000000,3.000000,,0.0,3,3.000000,0.000000,0.000000,3.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_APLNR,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1726.000000,1,1.000000,0.000000,0.000000,1.000000,,0.0,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,0.000000,1.000000,,0.0,1,1.000000,0.000000,0.000000,1.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APLP2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3727.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APOA1BP,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1125.000000,6,3.000000,3.000000,6.000000,0.000000,1.0,,6,3.000000,3.000000,6.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,6,3.000000,3.000000,6.000000,0.000000,1.0,,6,3.000000,3.000000,6.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.54074187356,1.0,0.54074187356,1.0,0.0,0.45925812644
SNP,*,hgnc_genes_APOA4,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1473.000000,3,2.000000,1.000000,1.000000,2.000000,2.0,0.5,3,2.000000,1.000000,1.000000,2.000000,2.0,0.5,0,0.000000,0.000000,0.000000,0.000000,,,3,2.000000,1.000000,1.000000,2.000000,2.0,0.5,3,2.000000,1.000000,1.000000,2.000000,2.0,0.5,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_APOA5,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1897.000000,2,2.000000,0.000000,0.000000,2.000000,,0.0,2,2.000000,0.000000,0.000000,2.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,2,2.000000,0.000000,0.000000,2.000000,,0.0,2,2.000000,0.000000,0.000000,2.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APOB,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,14121.000000,5,5.000000,0.000000,0.000000,5.000000,,0.0,5,5.000000,0.000000,0.000000,5.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,5,5.000000,0.000000,0.000000,5.000000,,0.0,5,5.000000,0.000000,0.000000,5.000000,,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.478176249895,1.0,0.478176249895,1.0,0.0,0.521823750105
SNP,*,hgnc_genes_APOBEC1,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,879.000000,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APOBEC3A,PASS,*,QUAL,*,0.0,0.0,0.0,,0,0,1444.000000,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.0,0.975,0.0,1.0,0.0,1.0
SNP,*,hgnc_genes_APOBEC3B,PASS,*,QUAL,*,1.0,1.0,0.25,1.0,0,0,1844.000000,3,2.000000,1.000000,3.000000,0.000000,2.0,,3,2.000000,1.000000,3.000000,0.000000,2.0,,0,0.000000,0.000000,0.000000,0.000000,,,4,3.000000,1.000000,4.000000,0.000000,3.0,,3,2.000000,1.000000,3.000000,0.000000,2.0,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.716248320437
SNP,*,hgnc_genes_APOBEC3C,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2818.000000,4,2.000000,2.000000,4.000000,0.000000,1.0,,4,2.000000,2.000000,4.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,4,2.000000,2.000000,4.000000,0.000000,1.0,,4,2.000000,2.000000,4.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APOBEC3D,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2528.000000,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,0,0.000000,0.000000,0.000000,0.000000,,,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,4,2.000000,2.000000,3.000000,1.000000,1.0,3.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.397635364384,1.0,0.397635364384,1.0,0.0,0.602364635616
SNP,*,hgnc_genes_APOBEC3F,PASS,*,QUAL,*,0.9,1.0,0.0,0.947368,0,0,2694.000000,10,5.000000,5.000000,10.000000,0.000000,1.0,,9,5.000000,4.000000,9.000000,0.000000,1.25,,1,0.000000,1.000000,1.000000,0.000000,0.0,,9,5.000000,4.000000,9.000000,0.000000,1.25,,9,5.000000,4.000000,9.000000,0.000000,1.25,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.618685228933,1.0,0.66373288312,1.0,0.0,0.33626711688
SNP,*,hgnc_genes_APOBEC3H,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,1023.000000,8,3.000000,5.000000,0.000000,8.000000,0.6,0.0,8,3.000000,5.000000,0.000000,8.000000,0.6,0.0,0,0.000000,0.000000,0.000000,0.000000,,,8,3.000000,5.000000,0.000000,8.000000,0.6,0.0,8,3.000000,5.000000,0.000000,8.000000,0.6,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.630583352447,1.0,0.630583352447,1.0,0.0,0.369416647553
SNP,*,hgnc_genes_APOBEC4,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,2650.000000,17,13.000000,4.000000,17.000000,0.000000,3.25,,17,13.000000,4.000000,17.000000,0.000000,3.25,,0,0.000000,0.000000,0.000000,0.000000,,,17,13.000000,4.000000,17.000000,0.000000,3.25,,17,13.000000,4.000000,17.000000,0.000000,3.25,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.804935677031,1.0,0.804935677031,1.0,0.0,0.195064322969
SNP,*,hgnc_genes_APOBR,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,3792.000000,2,1.000000,1.000000,1.000000,1.000000,1.0,1.0,2,1.000000,1.000000,1.000000,1.000000,1.0,1.0,0,0.000000,0.000000,0.000000,0.000000,,,2,1.000000,1.000000,1.000000,1.000000,1.0,1.0,2,1.000000,1.000000,1.000000,1.000000,1.0,1.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APOC2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,744.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
SNP,*,hgnc_genes_APOC3,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,604.000000,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,0,0.000000,0.000000,0.000000,0.000000,,,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,3,1.000000,2.000000,0.000000,3.000000,0.5,0.0,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.292401773821,1.0,0.292401773821,1.0,0.0,0.707598226179
SNP,*,hgnc_genes_APOC4,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,615.000000,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,2,1.000000,1.000000,2.000000,0.000000,1.0,,2,1.000000,1.000000,2.000000,0.000000,1.0,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.158113883008,1.0,0.158113883008,1.0,0.0,0.841886116992
SNP,*,hgnc_genes_APOC4-APOC2,PASS,*,QUAL,*,1.0,1.0,0.0,1.0,0,0,680.000000,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,1,1.000000,0.000000,1.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0,0.000000,0.000000,0.000000,0.000000,,,0.025,1.0,0.025,1.0,0.0,0.975
